"anAgeHorvathLabID","profiled","SpeciesLatinName","CommonNames","HAGRID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common.name","Female.maturity..days.","Male.maturity..days.","Gestation.Incubation..days.","Weaning..days.","Litter.Clutch.size","Litters.Clutches.per.year","Inter.litter.Interbirth.interval","Birth.weight..g.","Weaning.weight..g.","Growth.rate..1.days.","Source","Specimen.origin","Sample.size","Data.quality","IMR..per.yr.","MRDT..yrs.","Metabolic.rate..W.","Body.mass..g.","Temperature..K.","References","PanTHERIA.ActivityCycle","PanTHERIA.AdultBodyMass_g","PanTHERIA.AdultForearmLen_mm","PanTHERIA.AdultHeadBodyLen_mm","PanTHERIA.AgeatEyeOpening_d","PanTHERIA.AgeatFirstBirth_d","PanTHERIA.BasalMetRate_mLO2hr","PanTHERIA.BasalMetRateMass_g","PanTHERIA.DietBreadth","PanTHERIA.DispersalAge_d","PanTHERIA.GestationLen_d","PanTHERIA.HabitatBreadth","PanTHERIA.HomeRange_km2","PanTHERIA.HomeRange_Indiv_km2","PanTHERIA.InterbirthInterval_d","PanTHERIA.LitterSize","PanTHERIA.LittersPerYear","PanTHERIA.MaxLongevity_m","PanTHERIA.NeonateBodyMass_g","PanTHERIA.NeonateHeadBodyLen_mm","PanTHERIA.PopulationDensity_n.km2","PanTHERIA.PopulationGrpSize","PanTHERIA.SexualMaturityAge_d","PanTHERIA.SocialGrpSize","PanTHERIA.TeatNumber","PanTHERIA.Terrestriality","PanTHERIA.TrophicLevel","PanTHERIA.WeaningAge_d","PanTHERIA.WeaningBodyMass_g","PanTHERIA.WeaningHeadBodyLen_mm","PanTHERIA.References","PanTHERIA.AdultBodyMass_g_EXT","PanTHERIA.LittersPerYear_EXT","PanTHERIA.NeonateBodyMass_g_EXT","PanTHERIA.WeaningBodyMass_g_EXT","PanTHERIA.GR_Area_km2","PanTHERIA.GR_MaxLat_dd","PanTHERIA.GR_MinLat_dd","PanTHERIA.GR_MidRangeLat_dd","PanTHERIA.GR_MaxLong_dd","PanTHERIA.GR_MinLong_dd","PanTHERIA.GR_MidRangeLong_dd","PanTHERIA.HuPopDen_Min_n.km2","PanTHERIA.HuPopDen_Mean_n.km2","PanTHERIA.HuPopDen_5p_n.km2","PanTHERIA.HuPopDen_Change","PanTHERIA.Precip_Mean_mm","PanTHERIA.Temp_Mean_01degC","PanTHERIA.AET_Mean_mm","PanTHERIA.PET_Mean_mm","maxanAge","weightanAge","maxAgeFromFolder","weightFromFolder","maxAgeCaesar","weightCaesar","averagedMaturity.yrs","Hibernation","SpeciesAbbreviation","PanTHERIA.MaxLongevity","MammalNumberHorvath","OrderNumberHorvath","FamilyNumberHorvath","SpeciesNumberHorvath","CancerMortalityRisk.Vinczeo2021","CumulativeIncidenceCancerMortality.Vincze2021","Diet..Animal.","Diet..Invertebrate.","Diet..Vertebrate.","Diet..Fish.","Diet..Reptile.","Diet..Bird."
1561,FALSE,"Capra cylindricornis",NA,"1572","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","cylindricornis","East Caucasian tur",1019,914,161,182,1.2,1,NA,3787.5,NA,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"434,455,610,671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,50000,NA,NA,20.2,50000,2.64794520547945,NA,"Cprcy",NA,"4.1.42",4,1,42,NA,NA,NA,NA,NA,NA,NA,NA
1562,FALSE,"Capra falconeri",NA,"1573","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","falconeri","Markhor",745,NA,163,167,2,NA,NA,NA,NA,NA,"671","captivity","large","high",NA,NA,NA,NA,NA,"434,455,610,671",3,54303.37,NA,1590,NA,730,NA,NA,2,NA,167.98,1,NA,NA,NA,1.73,NA,168,NA,NA,NA,11,1015,NA,NA,1,1,167.29,NA,NA,"511;543;899;1297;1525;1848;2555;2655",NA,NA,NA,NA,155075.85,38.9,28.84,33.87,75.48,65.04,70.26,4,88.36,12,0.16,22.18,108.54,340.32,1154.28,19.1,41000,NA,NA,19.1,41000,2.04109589041096,NA,"Cpf",14,"4.1.43",4,1,43,0.0136986301369863,0.115653845803785,0,0,0,0,0,0
1563,TRUE,"Capra hircus","Domestic goat","1574","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","hircus","Domestic goat",406,685,155,160,1.5,1,451,2250,NA,0.0041,"671","captivity","large","high",NA,NA,NA,NA,312.45,"13,343,445,551,161,000,000,000,000,000,000,000",NA,47386.47,NA,NA,NA,669.16,NA,NA,2,NA,156,NA,98.3,47.24,365,1.45,NA,249.6,2136.11,375.56,7.58,NA,498.97,NA,3,NA,1,158.04,NA,NA,"453;543;730;1052;1297;1525;1573;1594;1598;1848;2555;2655;2986",NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,61000,NA,NA,20.8,61000,1.49452054794521,NA,"Cprhr",20.8,"4.1.5",4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
1564,FALSE,"Capra ibex",NA,"1575","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","ibex","Ibex",797,1256,169,274,1.1,0.8,489,2850,NA,0.005,"671","captivity","large","high",NA,NA,NA,NA,NA,"43,445,561,067,167,700,000,000,000,000",NA,69546.83,NA,NA,NA,912.5,NA,NA,2,NA,167.5,1,NA,NA,547.5,1.11,NA,267.6,2779.07,NA,NA,NA,838.54,NA,3,1,1,111.75,15683.39,NA,"511;543;1297;1525;1763;1848;2555;2655",NA,0.89,NA,NA,145098.13,47.9,43.76,45.83,15.5,4.76,10.13,12,135.27,26,0.03,87.78,42.76,586.2,627.49,20.9,82500,NA,NA,20.9,82500,2.81232876712329,NA,"Cpi",22.3,"4.1.44",4,1,44,0,0,0,0,0,0,0,0
1565,FALSE,"Capra nubiana",NA,"1576","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","nubiana","Nubian ibex",NA,NA,150,NA,1,NA,NA,NA,NA,NA,"John Gramieri  pers. comm.","captivity","large","acceptable",NA,NA,NA,NA,NA,"730,978",NA,47763.72,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,1,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"543;1525;2555;2655",NA,NA,NA,NA,177986.79,32.88,14.18,23.53,57.13,31.5,44.31,0,13.75,1,0.18,7.67,208.54,137.73,1393.38,22.4,46250,NA,NA,22.4,46250,NA,NA,"Cprn",17,"4.1.45",4,1,45,0.0416666666666667,0.0291456598810912,0,0,0,0,0,0
1566,FALSE,"Capra pyrenaica",NA,"1577","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","pyrenaica","Spanish ibex",548,1096,165,NA,1.5,NA,NA,NA,NA,NA,"","unknown","tiny","low",NA,NA,NA,NA,NA,"542,671",NA,60898.77,NA,1200,NA,NA,NA,NA,2,NA,150,NA,0.64,0.51,NA,1.5,NA,192,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,"543;899;913;1525;1573;1848;2555;2655",NA,NA,NA,NA,110472.5,42.03,36.01,39.02,2.38,-6.64,-2.13,3,72.31,7,0.01,42.64,131.93,478.71,1032.54,NA,57500,NA,NA,16,57500,2.25205479452055,NA,"Cprpy",16,"4.1.46",4,1,46,NA,NA,NA,NA,NA,NA,NA,NA
1567,FALSE,"Capra sibirica",NA,"1578","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","sibirica","Siberian ibex",NA,NA,175,NA,NA,NA,NA,3640,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"671,730,978",NA,130000,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,267,3640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"543;1068;1525;2655",NA,NA,NA,NA,2802214.24,55.63,31.43,43.53,106.03,61.59,83.81,0,23.15,1,0.09,20.81,-12.88,271.47,677.11,22.3,130000,NA,NA,22.3,130000,NA,NA,"Cprsb",22.25,"4.1.47",4,1,47,NA,NA,NA,NA,NA,NA,NA,NA
1568,FALSE,"Capricornis crispus",NA,"1579","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capricornis","crispus","Japanese serow",1095,1095,215,NA,1,1,548,3510.5,NA,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"434,448,455,610,671,000",NA,43030.64,NA,NA,NA,NA,NA,NA,NA,1603.59,213,NA,0.11,0.11,547.5,1,1,222.96,3499.99,NA,1.98,NA,988.23,NA,4,NA,NA,59.27,NA,NA,"543;812;1069;1297;1454;1525;1614;1848;1862;2555;2986",NA,NA,NA,NA,113318.46,41.54,31.96,36.75,142.07,130.84,136.45,74,346.2,93,0.01,144.41,93.81,783.9,836.41,24,80000,NA,NA,24,80000,3,NA,"Cprcrc",18.58,"4.1.48",4,1,48,NA,NA,NA,NA,NA,NA,NA,NA
1569,FALSE,"Capricornis sumatraensis",NA,"1580","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capricornis","sumatraensis","Serow",912,1004,213,NA,1,1,NA,3500,NA,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"434,542,610,671",NA,110942.22,NA,1449.99,NA,NA,NA,NA,2,NA,231.37,NA,NA,NA,NA,1.22,NA,252,4100,NA,NA,NA,NA,NA,4,NA,1,166.34,NA,NA,"543;899;1297;1848;1964;2555;2655",NA,NA,NA,NA,237174.87,8.99,-5.94,1.52,104.72,95.18,99.95,3,95.83,17,0.11,227.32,246.68,1679.87,1776.28,18.5,95000,NA,NA,18.5,95000,2.62465753424658,NA,"Cprcrnssm",21,"4.1.49",4,1,49,NA,NA,NA,NA,NA,NA,NA,NA
1570,FALSE,"Cephalophus dorsalis",NA,"1581","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","dorsalis","Bay duiker",578,NA,236,NA,1,NA,NA,1610,NA,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"455,610,671",1,20000,NA,849.99,NA,760.41,NA,NA,4,NA,238,1,0.27,0.26,NA,1,NA,204.96,1611.37,NA,NA,NA,547.46,1,4,1,2,NA,NA,NA,"904;1297;1525;1573;1848;2655;2693;3044;3046",NA,NA,NA,NA,2874503.05,9.35,-7.06,1.14,30.66,-13.29,8.68,0,34.08,1,0.12,151.81,244.44,1371.07,1558.56,17.5,11600,NA,NA,17.5,11600,1.58356164383562,NA,"Cpd",17.08,"4.1.50",4,1,50,NA,NA,NA,NA,NA,NA,NA,NA
1571,FALSE,"Cephalophus jentinki",NA,"1582","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","jentinki","Jentink's duiker",NA,NA,NA,NA,1,NA,NA,4581,NA,NA,"671","captivity","tiny","acceptable",NA,NA,NA,NA,NA,"671,730,978",1,68489.54,NA,1349.99,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,210,4581.46,NA,0.1,NA,NA,NA,4,NA,1,NA,NA,NA,"899;1525;1848;2655;2693;3046",NA,NA,NA,NA,130952.07,9.22,4.35,6.79,-4.91,-13.2,-9.05,4,55.44,8,0.06,210.72,251.5,1345.35,1553.43,21,70000.3,NA,NA,21,70000.3,NA,NA,"Cpj",17.5,"4.1.51",4,1,51,NA,NA,NA,NA,NA,NA,NA,NA
1572,FALSE,"Cephalophus natalensis",NA,"1583","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","natalensis","Natal duiker",NA,NA,213,NA,1,NA,235,955,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"455,610,671,978",3,12724.51,NA,786.14,NA,NA,NA,NA,4,NA,212.97,1,0.06,0.09,235,1,NA,180,954.89,NA,6.92,NA,NA,2,4,1,1,NA,NA,NA,"730;869;1297;1525;1848;2629;2655;2693;2986;3046",NA,1.37,NA,NA,1208751.28,-7.38,-31.13,-19.25,40.84,29.23,35.03,1,37.4,2,0.17,79.36,228.97,924.61,1494.49,15.2,10000,NA,NA,15.2,10000,NA,NA,"Cphlphsnt",15,"4.1.52",4,1,52,NA,NA,NA,NA,NA,NA,NA,NA
1573,FALSE,"Cephalophus niger",NA,"1584","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","niger","Black duiker",NA,NA,128,NA,1,NA,NA,1940,NA,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"434,455,610,671,978",NA,19094.32,NA,1041.8,NA,NA,NA,NA,7,NA,126,1,NA,NA,NA,1,NA,122.04,1940,NA,1.14,NA,NA,NA,4,1,2,89.49,NA,NA,"869;1297;1525;1848;2655;2693;3046",NA,NA,NA,NA,726891.4,9.29,4.29,6.79,6.75,-13.29,-3.26,3,100.88,8,0.1,154.49,259.8,1256.5,1574.35,14.8,18100,NA,NA,14.8,18100,NA,NA,"Cephlphsngr",10.17,"4.1.53",4,1,53,NA,NA,NA,NA,NA,NA,NA,NA
1574,FALSE,"Cephalophus nigrifrons",NA,"1585","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","nigrifrons","Black-fronted duiker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"434,610,671",2,14676.33,NA,944.21,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,236.4,NA,NA,2,NA,NA,NA,4,1,1,NA,NA,NA,"543;869;904;1525;1848;2655;2693;3046",NA,NA,NA,NA,2766201.07,5.12,-9.85,-2.36,37.79,8.69,23.24,0,27.94,1,0.13,140.38,238.38,1348.71,1548.31,17.9,13900,NA,NA,17.9,13900,NA,NA,"Cphlphsngrf",19.7,"4.1.54",4,1,54,NA,NA,NA,NA,NA,NA,NA,NA
1575,FALSE,"Cephalophus rufilatus",NA,"1586","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","rufilatus","Red-flanked duiker",270,270,230,NA,1,NA,NA,943,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,448,455,671",3,12114.57,NA,650,NA,794.63,NA,NA,5,NA,233.99,1,NA,NA,NA,1,NA,114,975.1,NA,3.18,NA,NA,1,4,1,2,85.59,NA,NA,"730;869;1297;1525;1848;2655;2693;3046",NA,NA,NA,NA,3098970.49,16.1,2.73,9.41,31.61,-17.53,7.03,0,46.79,1,0.11,108.89,259.92,973.28,1601.7,15.2,13000,NA,NA,15.2,13000,0.73972602739726,NA,"Cphr",9.5,"4.1.55",4,1,55,NA,NA,NA,NA,NA,NA,NA,NA
1576,FALSE,"Cephalophus silvicultor",NA,"1587","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","silvicultor","Yellow-backed duiker",NA,NA,165,38,1,1,306,2400,20512.5,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,610,671,978",2,62006.6,NA,1324.76,NA,NA,NA,NA,5,NA,234.43,1,NA,NA,306,1,NA,207.96,4400.72,NA,0.5,NA,NA,1,4,1,2,34.9,NA,NA,"511;869;904;1297;1525;1833;1848;2655;2693;3046",NA,1.2,NA,NA,6018051.89,13.58,-17.38,-1.89,37.39,-16.79,10.29,0,36.82,1,0.13,132.7,240.01,1197.42,1541.12,22.5,62000,NA,NA,22.5,62000,NA,NA,"Cphlphssl",17.33,"4.1.56",4,1,56,NA,NA,NA,NA,NA,NA,NA,NA
1577,FALSE,"Cephalophus weynsi",NA,"1588","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","weynsi","Weyns's duiker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1525",NA,NA,NA,NA,1692834.41,5.14,-6.81,-0.83,37.26,16.17,26.72,0,42.21,3,0.16,134.53,234.61,1411.19,1589.32,15.2,NA,NA,NA,15.2,NA,NA,NA,"Cphw",15.25,"4.1.57",4,1,57,NA,NA,NA,NA,NA,NA,NA,NA
1578,FALSE,"Cephalophus zebra",NA,"1589","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","zebra","Zebra duiker",NA,NA,227,NA,1,NA,NA,1707.5,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"455,671,730",NA,15654.75,NA,874.99,NA,NA,NA,NA,3,NA,223.89,1,NA,NA,NA,1,NA,146.04,1704.99,NA,NA,NA,NA,NA,4,1,2,13.64,NA,NA,"511;1297;1525;1848;2655;2693;3046",NA,NA,NA,NA,171546.51,8.55,4.35,6.45,-5.5,-11.79,-8.64,3,37.94,5,0.03,214.55,247.86,1342.39,1540.94,NA,17500.1,NA,NA,12.2,17500.1,NA,NA,"Cpz",12.17,"4.1.58",4,1,58,NA,NA,NA,NA,NA,NA,NA,NA
1579,FALSE,"Connochaetes gnou",NA,"1590","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Connochaetes","gnou","Black wildebeest",763,NA,259,228,1,NA,NA,11000,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"455,610,671,951",2,156547.53,NA,1821.79,NA,912.5,NA,NA,2,NA,256.76,1,0.95,NA,NA,1,NA,240,10941.45,NA,34.62,NA,965.63,26.75,2,1,1,111.57,NA,NA,"543;869;917;1297;1525;1848;2629;2655;2693;2956",NA,NA,NA,NA,132200.71,-26.92,-30.73,-28.83,29.61,24.14,26.87,2,21.86,2,0.11,47.98,154.29,637.43,1148.16,21.8,132250,NA,NA,21.8,132250,2.09041095890411,NA,"Cnng",20,"4.1.59",4,1,59,0,0,0,0,0,0,0,0
1580,TRUE,"Connochaetes taurinus albojubatus","White-bearded gnu","1591","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Connochaetes","taurinus","Blue wildebeest",411,912,253,278,1,1,365,18125,NA,0.0026,"671","captivity","large","high",NA,NA,230.073,196500,311.15,"364,204,556,106,716,000,000,000,000",2,198619.68,NA,2014.99,NA,730,26460,90000,1,NA,251.49,1,NA,NA,365,0.98,NA,258,18044.36,NA,7.99,NA,841.82,20,2,1,1,256.32,51051.33,NA,"543;730;869;1052;1297;1525;1763;1822;1848;2338;2620;2629;2655;2693;2986",NA,1.1,NA,NA,3201113.49,-0.82,-30.44,-15.63,39.88,13.13,26.5,0,19.12,0,0.16,61.61,211.04,731.29,1433.23,24.3,164500,NA,NA,24.3,164500,1.81232876712329,NA,"Cnnta",21.5,"4.1.6",4,1,6,0.00934579439252336,0.00785641445577955,0,0,0,0,0,0
1581,FALSE,"Damaliscus lunatus",NA,"1592","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Damaliscus","lunatus","Topi",639,NA,238,NA,1,0.6,NA,11100,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"4,344,555,426,716,760,000",2,136000.33,NA,1700,NA,912.5,NA,NA,1,NA,238,1,NA,NA,NA,0.98,NA,216,11000,NA,2.74,NA,665.3,3.6,2,1,1,NA,NA,NA,"730;869;917;1297;1525;1848;2629;2655;2693;2986",NA,NA,NA,NA,1266510.5,-6.24,-26.69,-16.46,32.16,17.54,24.85,0,11.74,1,0.18,79.47,215.81,806.64,1417.25,23.6,110000,NA,NA,23.6,110000,1.75068493150685,NA,"Dml",18,"4.1.60",4,1,60,NA,NA,NA,NA,NA,NA,NA,NA
1582,FALSE,"Damaliscus pygargus",NA,"1593","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Damaliscus","pygargus","Sassaby or blesbok",707,NA,243,152,1.2,NA,365,6792,NA,0.0056,"671","captivity","large","high",NA,NA,NA,NA,NA,"434,455,671,677,680,000,000",NA,77784.55,NA,NA,NA,1003.75,NA,NA,NA,NA,240.54,NA,NA,NA,365,1.41,NA,260.04,6873.81,NA,24.56,NA,620.76,NA,2,NA,NA,121.66,21189.56,NA,"543;730;869;1297;1525;1763;1848;2655;2693",NA,1.1,NA,NA,370656.19,-24.59,-34.41,-29.5,30.66,19.82,25.24,2,39.93,3,0.1,49.54,156.83,674.58,1180.21,23,84500,NA,NA,23,84500,1.93698630136986,NA,"Dmp",21.67,"4.1.61",4,1,61,0,0,0,0,0,0,0,0
1583,FALSE,"Eudorcas rufifrons",NA,"1594","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Eudorcas","rufifrons","Red-fronted gazelle",NA,NA,175,NA,1,NA,NA,NA,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,610,671",NA,26999.77,NA,885,NA,NA,NA,NA,NA,NA,174.73,1,NA,NA,NA,1,NA,162,NA,NA,1.56,NA,NA,NA,NA,1,NA,NA,NA,NA,"511;869;1297;1525;1848;2655;2693",NA,NA,NA,NA,3084371.64,18.9,8.7,13.8,39,-17.53,10.73,0,32.64,1,0.1,47.7,271.83,545.87,1624.71,14.5,15011,NA,NA,14.5,15011,NA,NA,"Edrcsrff",13.5,"4.1.62",4,1,62,NA,NA,NA,NA,NA,NA,NA,NA
1584,TRUE,"Eudorcas thomsonii","Thomson's gazelle / Thomson's Gazelle","1595","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Eudorcas","thomsonii","Thomson's gazelle",365,NA,170,102,1,1.5,190,2600,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,610,671,680",2,22907.43,NA,885,NA,552.51,NA,NA,2,NA,166.14,1,NA,NA,193.9,1,NA,182.04,2500,NA,12.53,NA,418.38,NA,NA,1,1,93.25,NA,NA,"543;730;869;917;1297;1525;1848;2655;2693;2986;3057",NA,1.51,NA,NA,515821.13,9.45,-5.61,1.91,38.38,30.41,34.4,0,50.73,3,0.15,72.57,227.28,947.32,1556.92,20,25000,NA,NA,20,25000,1,NA,"Edt",15.17,"4.1.7",4,1,7,0.038961038961039,0.0992251674735847,0,0,0,0,0,0
1585,FALSE,"Gazella bennettii",NA,"1596","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","bennettii","Indian gazelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"671,730",NA,18916.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,1733312.37,34.26,15.43,24.85,84.07,64.49,74.28,4,203.1,13,0.11,57.22,248.26,529.23,1405.69,NA,18916.7,NA,NA,NA,18916.7,NA,NA,"Gzb",NA,"4.1.63",4,1,63,NA,NA,NA,NA,NA,NA,NA,NA
1586,FALSE,"Gazella cuvieri",NA,"1597","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","cuvieri","Cuvier's gazelle",349,180,171,NA,1.5,NA,274,NA,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"455,610,671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1047003.29,37.09,23.78,30.43,10.11,-15.82,-2.85,0,50.98,0,0.16,19.8,177.16,266.43,1174.07,17.9,17500,NA,NA,17.9,17500,0.724657534246575,NA,"Gzc",NA,"4.1.64",4,1,64,0,0,0,0,0,0,0,0
1587,FALSE,"Gazella dorcas",NA,"1598","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","dorcas","Dorcas gazelle",730,589,182,82,1,1,338,1650,7000,NA,"671","captivity","large","high",NA,NA,NA,NA,312.05,"43,445,561,067,168,000,000,000",2,15635.95,NA,965.68,NA,836.45,NA,NA,6,NA,172,1,15.52,NA,337.85,1.22,NA,209.04,1573.21,499.99,2.3,NA,620.76,6.75,NA,1,2,61.35,4001.14,NA,"511;543;869;1208;1297;1525;1554;1763;1848;2655;2693;3111",NA,1.14,NA,NA,10374953.94,37.34,9.86,23.6,49.71,-17.1,16.3,0,18.55,0,0.09,8.05,239.42,132.39,1299.98,23.7,14500,NA,NA,23.7,14500,1.80684931506849,NA,"Gzd",17.42,"4.1.65",4,1,65,0.0769230769230769,0.111730555244959,0,0,0,0,0,0
1588,FALSE,"Gazella gazella",NA,"1599","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","gazella","Mountain gazelle",476,NA,180,88,1,1.5,297,2360,NA,NA,"671","captivity","large","high",NA,NA,NA,NA,312.65,"3,594,344,556,106,710,000",2,21306.83,NA,1012.85,0,547.5,NA,NA,3,182.5,180,1,1.46,1.37,228.12,1.22,NA,219,2124.99,NA,0.4,NA,485.11,7.2,NA,1,1,86.17,NA,NA,"511;543;856;1065;1208;1297;1525;1554;1573;1848;1985;2655",NA,1.39,NA,NA,1151478.67,34.39,12.59,23.49,59.83,34.37,47.1,0,48.74,0,0.19,11.17,226.59,180.3,1399.5,18.3,23250,NA,NA,18.3,23250,1.3041095890411,NA,"Gzg",18.25,"4.1.66",4,1,66,NA,NA,NA,NA,NA,NA,NA,NA
1589,TRUE,"Gazella leptoceros","Slender Horn gazelle","1600","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","leptoceros","Rhim gazelle",157,NA,176,NA,1,1,NA,4640,NA,NA,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,542,671",NA,24645.75,NA,1032.67,NA,319.37,NA,NA,2,NA,167.29,1,NA,NA,NA,1,NA,168,4615.3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,"511;543;899;1297;1525;1848;2655;2693",NA,NA,NA,NA,2188576.06,34.3,15.34,24.82,30.94,-8.69,11.12,0,6.52,0,0.15,3.93,244.58,94.23,1253.26,14.6,48500,NA,NA,14.6,48500,0.43013698630137,NA,"Gzl",14,"4.1.8",4,1,8,0,0,0,0,0,0,0,0
1590,FALSE,"Gazella spekei",NA,"1601","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","spekei","Speke's gazelle",511,NA,197,NA,1,NA,205,1253.33,NA,NA,"","unknown","medium","low",NA,NA,NA,NA,NA,"4,556,106,711,142",NA,20000,NA,885,NA,NA,NA,NA,NA,NA,178.59,1,NA,NA,206.5,1,NA,152.04,1250,NA,NA,NA,403.21,14.25,NA,1,NA,NA,NA,NA,"511;1297;1525;1554;1848;2655;2693",NA,1.46,NA,NA,170828.32,10.91,2.02,6.47,51.41,44,47.71,1,11.38,3,0.04,13.51,248.39,203.01,1795.45,NA,20000,NA,NA,12.7,20000,1.4,NA,"Gzllsp",12.67,"4.1.67",4,1,67,NA,NA,NA,NA,NA,NA,NA,NA
